1361855343 2013-02-26 00:09 99
1361856246 2013-02-26 00:24 100
1361857140 2013-02-26 00:39 100
1361858035 2013-02-26 00:53 100
1361858931 2013-02-26 01:08 100
1361859825 2013-02-26 01:23 100
1361860720 2013-02-26 01:38 100
1361861614 2013-02-26 01:53 100
1361862508 2013-02-26 02:08 100
1361863403 2013-02-26 02:23 100
1361864297 2013-02-26 02:38 100
1361865191 2013-02-26 02:53 100
1361866087 2013-02-26 03:08 100
1361866981 2013-02-26 03:23 100
1361867875 2013-02-26 03:37 100
1361868770 2013-02-26 03:52 100
1361869664 2013-02-26 04:07 100
1361870559 2013-02-26 04:22 99
1361871461 2013-02-26 04:37 100
1361872355 2013-02-26 04:52 100
1361873250 2013-02-26 05:07 100
1361874144 2013-02-26 05:22 100
1361875039 2013-02-26 05:37 100
1361875934 2013-02-26 05:52 100
1361876828 2013-02-26 06:07 100
1361877723 2013-02-26 06:22 100
1361878617 2013-02-26 06:36 99
1361879520 2013-02-26 06:52 100
1361880414 2013-02-26 07:06 100
1361881309 2013-02-26 07:21 100
1361882203 2013-02-26 07:36 100
1361883097 2013-02-26 07:51 100
1361883991 2013-02-26 08:06 100
1361884886 2013-02-26 08:21 100
1361885780 2013-02-26 08:36 100
1361886674 2013-02-26 08:51 100
1361887572 2013-02-26 09:06 100
1361888467 2013-02-26 09:21 100
1361889363 2013-02-26 09:36 100
1361890257 2013-02-26 09:50 100
1361891151 2013-02-26 10:05 100
1361892046 2013-02-26 10:20 100
1361892940 2013-02-26 10:35 100
1361893836 2013-02-26 10:50 100
1361894731 2013-02-26 11:05 100
1361895626 2013-02-26 11:20 98
1361896532 2013-02-26 11:35 89
1361897436 2013-02-26 11:50 100
1361898331 2013-02-26 12:05 100
1361899226 2013-02-26 12:20 100
1361900121 2013-02-26 12:35 99
1361901025 2013-02-26 12:50 100
1361901920 2013-02-26 13:05 100
1361902815 2013-02-26 13:20 100
1361903711 2013-02-26 13:35 100
1361904607 2013-02-26 13:50 100
1361905502 2013-02-26 14:05 100
1361906396 2013-02-26 14:19 100
1361907291 2013-02-26 14:34 100
1361908186 2013-02-26 14:49 100
1361909082 2013-02-26 15:04 100
1361909976 2013-02-26 15:19 100
1361910870 2013-02-26 15:34 100
1361911765 2013-02-26 15:49 100
1361912660 2013-02-26 16:04 100
1361913556 2013-02-26 16:19 100
1361914451 2013-02-26 16:34 99
1361915359 2013-02-26 16:49 99
1361916262 2013-02-26 17:04 100
1361917157 2013-02-26 17:19 100
1361918052 2013-02-26 17:34 100
