1360213842 2013-02-07 00:10 100
1360214738 2013-02-07 00:25 100
1360215633 2013-02-07 00:40 100
1360216527 2013-02-07 00:55 100
1360217422 2013-02-07 01:10 100
1360218316 2013-02-07 01:25 100
1360219211 2013-02-07 01:40 100
1360220105 2013-02-07 01:55 100
1360221000 2013-02-07 02:10 100
1360221894 2013-02-07 02:24 100
1360222789 2013-02-07 02:39 100
1360223683 2013-02-07 02:54 100
1360224579 2013-02-07 03:09 100
1360225474 2013-02-07 03:24 100
1360226370 2013-02-07 03:39 100
1360227264 2013-02-07 03:54 100
1360228159 2013-02-07 04:09 100
1360229054 2013-02-07 04:24 100
1360229949 2013-02-07 04:39 100
1360230845 2013-02-07 04:54 100
1360231739 2013-02-07 05:08 100
1360232633 2013-02-07 05:23 100
1360233528 2013-02-07 05:38 100
1360234422 2013-02-07 05:53 100
1360235317 2013-02-07 06:08 100
1360236211 2013-02-07 06:23 100
1360237106 2013-02-07 06:38 100
1360238001 2013-02-07 06:53 100
1360238896 2013-02-07 07:08 100
1360239790 2013-02-07 07:23 99
