1359781202 2013-02-02 00:00 100
1359782096 2013-02-02 00:14 100
1359782990 2013-02-02 00:29 100
1359783884 2013-02-02 00:44 100
1359784779 2013-02-02 00:59 100
1359785673 2013-02-02 01:14 100
1359786567 2013-02-02 01:29 100
1359787461 2013-02-02 01:44 99
1359788365 2013-02-02 01:59 100
1359789260 2013-02-02 02:14 100
1359790154 2013-02-02 02:29 100
1359791048 2013-02-02 02:44 99
1359791952 2013-02-02 02:59 100
1359792846 2013-02-02 03:14 100
1359793740 2013-02-02 03:29 100
1359794634 2013-02-02 03:43 100
1359795528 2013-02-02 03:58 100
1359796422 2013-02-02 04:13 100
1359797317 2013-02-02 04:28 100
1359798211 2013-02-02 04:43 100
1359799107 2013-02-02 04:58 100
1359800002 2013-02-02 05:13 100
1359800897 2013-02-02 05:28 100
1359801790 2013-02-02 05:43 100
1359802685 2013-02-02 05:58 100
1359803579 2013-02-02 06:12 100
1359804473 2013-02-02 06:27 100
1359805367 2013-02-02 06:42 99
1359806270 2013-02-02 06:57 100
1359807164 2013-02-02 07:12 100
1359808059 2013-02-02 07:27 100
