1360299823 2013-02-08 00:03 100
1360300718 2013-02-08 00:18 99
1360301621 2013-02-08 00:33 100
1360302516 2013-02-08 00:48 100
1360303410 2013-02-08 01:03 99
1360304313 2013-02-08 01:18 100
1360305207 2013-02-08 01:33 100
1360306101 2013-02-08 01:48 100
1360306995 2013-02-08 02:03 99
1360307899 2013-02-08 02:18 100
1360308794 2013-02-08 02:33 100
1360309688 2013-02-08 02:48 100
1360310583 2013-02-08 03:03 100
1360311478 2013-02-08 03:17 100
1360312372 2013-02-08 03:32 100
1360313267 2013-02-08 03:47 100
1360314162 2013-02-08 04:02 100
1360315058 2013-02-08 04:17 99
1360315961 2013-02-08 04:32 100
1360316856 2013-02-08 04:47 100
1360317750 2013-02-08 05:02 100
1360318644 2013-02-08 05:17 100
1360319539 2013-02-08 05:32 100
1360320433 2013-02-08 05:47 100
1360321328 2013-02-08 06:02 100
1360322225 2013-02-08 06:17 100
1360323120 2013-02-08 06:32 100
1360324015 2013-02-08 06:46 100
1360324911 2013-02-08 07:01 100
1360325805 2013-02-08 07:16 100
1360326700 2013-02-08 07:31 100
1360327594 2013-02-08 07:46 99
1360328499 2013-02-08 08:01 100
1360329395 2013-02-08 08:16 100
1360330289 2013-02-08 08:31 100
1360331185 2013-02-08 08:46 100
1360332080 2013-02-08 09:01 100
1360332976 2013-02-08 09:16 100
1360333871 2013-02-08 09:31 100
1360334766 2013-02-08 09:46 100
1360335662 2013-02-08 10:01 100
1360336558 2013-02-08 10:15 100
1360337453 2013-02-08 10:30 100
1360338347 2013-02-08 10:45 100
1360339243 2013-02-08 11:00 100
1360340137 2013-02-08 11:15 100
1360341035 2013-02-08 11:30 100
1360341931 2013-02-08 11:45 100
1360342826 2013-02-08 12:00 100
1360343721 2013-02-08 12:15 100
1360344616 2013-02-08 12:30 100
1360345512 2013-02-08 12:45 100
1360346413 2013-02-08 13:00 100
1360347309 2013-02-08 13:15 100
1360348207 2013-02-08 13:30 100
1360349102 2013-02-08 13:45 99
1360350007 2013-02-08 14:00 100
1360350902 2013-02-08 14:15 100
1360351796 2013-02-08 14:29 100
1360352691 2013-02-08 14:44 100
1360353586 2013-02-08 14:59 100
1360354482 2013-02-08 15:14 100
1360355377 2013-02-08 15:29 100
1360356272 2013-02-08 15:44 100
1360357167 2013-02-08 15:59 100
1360358062 2013-02-08 16:14 99
1360358965 2013-02-08 16:29 99
1360359869 2013-02-08 16:44 100
1360360763 2013-02-08 16:59 100
1360361656 2013-02-08 17:14 100
1360362552 2013-02-08 17:29 100
1360363448 2013-02-08 17:44 100
1360364343 2013-02-08 17:59 100
1360365237 2013-02-08 18:13 100
1360366132 2013-02-08 18:28 100
1360367026 2013-02-08 18:43 100
1360367921 2013-02-08 18:58 100
1360368817 2013-02-08 19:13 100
1360369711 2013-02-08 19:28 100
1360370606 2013-02-08 19:43 100
1360371500 2013-02-08 19:58 100
1360372395 2013-02-08 20:13 100
